timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4,dist_from_origin,dist_bin
1765772490.0814571,-1.6065467630750512,-0.1024722154127315,-73.42051810139677,-40.47256387915401,255,255,0,-255,0,0,0,0,1.6098114973121909,26
1765844946.8453732,0.6393507626149695,1.1355322845773577,-73.79971016624954,-41.47574528293021,-170,-195,-195,200,0,0,0,0,1.3031511681204972,21
1765847988.6362867,-0.0381194000984329,-0.701953381392002,-74.67231282822604,-41.29129644417373,-165,160,170,-170,0,0,0,0,0.702987651606719,11
1765849209.5333278,1.3189425582050378,1.3694774076640963,-73.6723805180947,-42.22412519825771,-230,-230,-220,235,0,0,0,0,1.9013358046244284,31
1765776346.7442982,0.8415683336339493,-0.4596063973532317,-72.64917745581546,-40.86575463365602,-57,141,255,-142,0,0,0,0,0.9588927472159955,15
1765798012.689281,0.4928752158142178,-0.8298646239384687,-74.04084736652442,-40.44154306746398,-29,28,255,-199,0,0,0,0,0.9651949401175122,15
1765849165.069563,-1.1454934775569046,-1.8970683503380188,-74.4700444053398,-40.940077141041954,-230,236,-181,-236,0,0,0,0,2.2160829481270827,36
1765806321.64932,-0.2391265096651577,-0.3840776297233967,-73.47029569991642,-40.811956272947256,198,-29,198,-227,0,0,0,0,0.45243465083764683,7
1765773072.5510485,1.6202508154590642,2.040736756230048,-73.56626091955698,-40.52755805011928,-255,-255,-255,255,0,0,0,0,2.605728154129686,42
1765760020.5284317,0.0728459105584955,0.0774743211268074,-73.27415625943833,-40.86335860630208,141,-142,28,28,0,0,0,0,0.10634282824504904,1
1765768831.6563318,0.133353410280652,0.4186936822271216,-74.10105844520658,-40.61465716956309,255,0,255,141,0,0,0,0,0.43941726362352423,7
1765773525.9065473,0.8417988515123811,-0.7090308726984673,-72.88399449534876,-41.61413065291652,-255,56,56,0,0,0,0,0,1.1006135038455207,18
1765847422.3058546,1.141623469298826,-1.4708256936712314,-74.24550457301171,-41.06347166243269,-255,-106,255,149,0,0,0,0,1.8618894614926385,30
1765766531.2999082,0.7428246094904678,-0.5827064415577266,-74.30559344756406,-40.7870466587606,-29,-29,255,-114,0,0,0,0,0.9441055012537181,15
1765798830.9842985,0.7885332852557777,-0.361136203924047,-73.58821921940535,-40.50010436541397,-85,85,255,0,0,0,0,0,0.8672970078012149,14
1765849336.1101851,-0.4541647984876843,2.3599714941654715,-74.31367902626381,-41.29629041250753,235,-235,-235,162,0,0,0,0,2.403275081520833,39
1765821581.5663474,-0.2601816828539881,0.1040172147250869,-73.23971299993043,-40.840028949421615,56,255,-142,198,0,0,0,0,0.2802036563856691,4
1765760274.6617825,-0.00407882498774,0.0215337126349282,-73.43731894822965,-41.52270294181855,-29,28,-29,28,0,0,0,0,0.0219166054197332,0
1765775850.6849642,-0.7882474485792489,-0.9930300117096292,-73.17308922973805,-41.13438180861741,0,198,141,-255,0,0,0,0,1.267849614247574,20
1765817991.2486048,0.3920810442302314,0.6498981055246434,-74.45699980204905,-41.52841785580513,0,-170,0,170,0,0,0,0,0.7590092837437427,12
1765848054.1065545,0.0823413257064404,0.8357647756493279,-74.90828312203844,-40.95273065831512,160,-175,-175,180,0,0,0,0,0.8398112014823722,13
1765850967.7185757,-1.124908257951421,1.9631350546738968,-74.7440917313869,-41.124978291636594,255,-250,-250,-215,0,0,0,0,2.2625909554527937,37
1765760156.7440789,0.1960823257144126,0.0199032001259796,-73.01273573149435,-39.81176491866955,-170,0,-85,85,0,0,0,0,0.19708986740273532,3
1765806017.713333,-0.1265195219906276,-0.5998870042836714,-73.66219296496253,-39.87947012684372,-255,198,-199,-142,0,0,0,0,0.6130836870714914,10
1765801087.6446545,-0.5550674966134851,1.00965387768053,-73.75109920924606,-40.51966808305264,255,-57,-57,141,0,0,0,0,1.1521722434220032,18
1765788103.7356534,-0.5582203481177349,-0.3896286482531895,-73.52849673686599,-41.17800539373464,85,255,-85,85,0,0,0,0,0.6807499104607306,11
1765847945.9029334,-0.3009239678993411,-0.0619983209188994,-72.64969612254448,-42.2767477539635,-150,160,-160,-160,0,0,0,0,0.3072442452724648,5
1765793114.125634,-0.0460972814348459,1.47293982898175,-73.99878563418542,-41.23602474695395,255,0,-29,226,0,0,0,0,1.4736609851510862,24
1765847411.4765587,1.144975331963155,-1.4657147611240022,-73.8062610188885,-41.18615093960419,-255,-142,255,113,0,0,0,0,1.8599162002039038,30
1765795668.620667,0.7525780618024664,0.9424877018859096,-73.62654463612662,-41.56679583598275,-85,-85,-85,255,0,0,0,0,1.2060915418460327,19
1765807313.7741835,0.5189084556593299,-1.7361431339762667,-73.41966369941963,-41.31711755219514,-227,0,226,-255,0,0,0,0,1.8120317235102932,29
1765792170.8162558,2.101620958347142,1.0195331694428955,-74.30454484133702,-41.30903202557635,-255,-255,0,255,0,0,0,0,2.3358635525557214,38
1765849695.4083724,-1.6276298749659477,-1.4679681004206866,-72.90113420982652,-41.07337042440845,-225,245,-245,-245,0,0,0,0,2.191827856774885,36
1765786491.5478475,0.0450760532188452,0.1611717762204443,-73.77401373582482,-40.59497392904099,0,170,0,85,0,0,0,0,0.16735648186981325,2
1765763976.7936034,-0.0088661012713897,-0.0186234928289752,-73.64275873559595,-41.10191377211653,0,-57,0,-142,0,0,0,0,0.020626251159758253,0
1765810668.2698717,0.7353646701973968,-0.6106925741325979,-73.82731889515433,-40.59922336906111,-255,56,-142,-57,0,0,0,0,0.9558800229501737,15
1765761980.3673515,-0.4677440363846563,-0.8653763184214108,-72.35292440473576,-39.70988751306403,0,0,0,-255,0,0,0,0,0.9836974413192329,16
1765820899.487487,-0.3058998369150872,0.0814487707240137,-73.73825315278515,-40.49509452863403,0,255,-142,198,0,0,0,0,0.31655743945946035,5
1765771559.9748764,0.7408849785894865,-0.7109106352434809,-73.88015803194806,-40.65233406014576,-255,113,-142,-29,0,0,0,0,1.0267933009139831,16
1765785963.9806674,0.0553858813558466,-0.4358570151142091,-73.37690765476218,-40.75729317209307,-199,198,0,28,0,0,0,0,0.4393619618012372,7
1765850964.4125838,-0.6137907190378864,2.2685578719348816,-73.04300466627242,-41.32476847128509,255,-250,-250,-160,0,0,0,0,2.35012635087877,38
1765795128.8583293,0.1109985166937598,0.3883260131626343,-73.58338841744226,-40.40468577930692,-85,-85,-85,0,0,0,0,0,0.40387840151090193,6
1765850232.569555,-0.044128365693526,2.524228207043552,-73.76156532868669,-42.20469506780004,245,-245,-245,234,0,0,0,0,2.5246139019448273,41
1765812410.5974755,0.2257068776194438,0.3720183946341568,-72.1245510644866,-41.308374253288456,-85,0,-85,85,0,0,0,0,0.43513363527874266,7
1765809422.0256336,0.2152930120867399,0.4836448754006103,-73.93803074979164,-40.99114175882243,198,226,198,255,0,0,0,0,0.5293991372817423,8
1765849433.5472574,0.2644809641891708,2.414361177093732,-73.84436420775134,-40.05726474726082,195,-235,-235,235,0,0,0,0,2.4288042477474105,40
1765790639.9305837,-0.528537679062463,-0.615832883117518,-74.11262246461372,-41.1733814217498,-57,0,-142,-255,0,0,0,0,0.811543109216984,13
1765850313.08528,1.6131194928448072,-0.902374708032974,-76.0838559077702,-41.30006452191452,-245,-245,250,-150,0,0,0,0,1.8483599789796041,30
1765850890.6993546,-0.4930841350999318,-2.270609876171125,-73.96294899211956,-41.320601552349686,-250,255,190,-255,0,0,0,0,2.323532047132791,38
1765845090.235689,-0.7824432035355603,-2.233349292177216,-73.50136065058038,-41.46652323722278,-245,250,-160,-250,0,0,0,0,2.3664459485962195,39
1765809384.421368,0.8067446535538234,-0.384274531450711,-73.17981579375294,-41.2049599924412,28,141,255,113,0,0,0,0,0.8935904271864946,14
1765847999.5482154,0.3398881450570739,0.3323990194593835,-74.08353523918029,-40.25914845375551,-165,-165,-155,170,0,0,0,0,0.47540830797105144,7
1765848746.100915,-1.731469189100471,-0.8647850968899193,-72.96331510216449,-41.28297369045859,-175,231,-231,-231,0,0,0,0,1.9354169619508736,31
1765821916.0035746,0.825185851696896,-0.3685827895937347,-73.27783384778648,-40.84647770503314,-85,-85,255,0,0,0,0,0,0.9037615629276512,14
1765777996.5356474,0.2175392246355338,0.1212436375448885,-73.8289861473051,-40.981799943122205,-170,0,85,-85,0,0,0,0,0.24904484315107897,4
1765849577.942893,-2.0636311505558327,-0.3301823471316978,-74.70130459711736,-39.486873332465485,185,240,-240,-240,0,0,0,0,2.089878921828197,34
1765849062.3303902,-0.678719618940974,-2.084177057205723,-73.78652270067192,-40.96196055385229,-230,235,160,-235,0,0,0,0,2.1919065506809567,36
1765785177.188978,0.1685401882317779,-0.9778504931308784,-73.84891418258391,-41.06949298407901,-227,28,0,-199,0,0,0,0,0.9922688052969846,16
1765773277.8760426,-0.5918398616557822,-0.3929510317616063,-73.40236482116232,-40.55709311513396,141,255,-142,56,0,0,0,0,0.7104118067763558,11
1765848914.3299825,-0.1250475099509516,2.45996897681018,-74.3044318282348,-41.60562395873143,230,-230,-230,217,0,0,0,0,2.4631451939772973,40
1765849050.1116986,-1.806962254880235,-0.7884933925774399,-73.59480720541957,-41.12938286735958,-165,235,-235,-235,0,0,0,0,1.971505622791917,32
1765766593.306106,0.0454436404029303,-0.0493555697198681,-74.03990946579616,-41.57286892902749,0,113,141,-142,0,0,0,0,0.06709021326127679,1
1765776036.707632,-0.2474720277508833,1.3765921466180666,-73.57737826803914,-41.47233342913182,255,-199,56,141,0,0,0,0,1.398659480591924,23
1765848809.5896914,-0.0373737182146467,2.4331952578051155,-73.51112045226598,-40.56885543501238,230,-225,-225,230,0,0,0,0,2.433482269797438,40
1765803437.8186305,0.0576770931572248,0.0693624654921002,-73.62301391015399,-40.93166746903575,0,-85,0,-170,0,0,0,0,0.09020974833248334,1
1765804882.2792504,2.4616038930673705,0.3390261854169726,-73.87706908256827,-40.9770750677482,-255,-255,255,255,0,0,0,0,2.4848405342723336,40
1765850603.597945,-1.187310812399306,1.8335674244983375,-73.63740409525022,-40.619586045024384,250,-250,-250,-250,0,0,0,0,2.1844167334603912,36
1765850407.9206195,-0.4567318372868693,-2.279222599759657,-73.61671320310802,-41.73672090913722,-245,251,210,-251,0,0,0,0,2.3245342824846893,38
1765849122.815426,-0.3105925074597988,2.3498299638192583,-74.63833869541256,-40.90620659624224,235,-230,-230,185,0,0,0,0,2.3702676145433417,39
1765809111.9888704,0.0488219425438402,-0.1232820957351443,-73.5719663308917,-41.403132769836006,226,-29,226,-199,0,0,0,0,0.1325973499079198,2
1765848039.587295,0.3735709639046244,-0.8285436323052474,-74.41199083647223,-41.69160356256588,-175,-175,180,-175,0,0,0,0,0.9088673256896208,14
1765850899.6119587,-0.0130272583962576,-2.333100037251641,-73.26732355178834,-41.16963455865582,-250,210,255,-255,0,0,0,0,2.3331364069177205,38
1765850087.3593798,2.1635333865718884,-0.049014807203379,-73.46200961210162,-41.15907447260364,-245,-245,248,245,0,0,0,0,2.164088530106014,35
1765802377.5957897,1.010987906196778,1.0546520483891364,-73.82708396353623,-40.6506206601357,-29,-255,-29,0,0,0,0,0,1.4609543078575546,24
1765844978.2828395,-1.6962798685992346,-0.4604427878580164,-73.25381471569064,-41.81240758677423,165,225,-225,-225,0,0,0,0,1.7576612169316075,28
1765762618.7371948,-0.4275995203926002,-1.0802204228193677,-74.57665236702654,-41.62672143881057,-170,-85,-85,-255,0,0,0,0,1.1617734339001022,19
1765812304.8856409,0.2504904897884422,0.6798192419728175,-74.45165554151534,-40.859995751468304,-170,85,-170,170,0,0,0,0,0.7244996116154583,11
1765764875.3995712,0.7179497842033419,0.8605191542796616,-73.25671533248858,-41.19581872057507,-57,56,141,255,0,0,0,0,1.120689567864272,18
1765850481.6278682,-1.1506914607839738,1.910387478165539,-73.82381548695423,-41.135065805736765,250,-245,-245,-230,0,0,0,0,2.2301728979280604,36
1765772304.0607753,0.1281752482721307,0.2767459402897085,-73.68813902179589,-41.03739081520709,0,-114,-142,-114,0,0,0,0,0.30498722880877693,5
1765850370.3730085,-1.811936985987884,1.03142041539177,-74.43185175135142,-40.07011967065009,250,-160,-245,-245,0,0,0,0,2.084932544347128,34
1765850596.986303,-0.4634475897453336,2.387489500007569,-74.52277797948084,-41.488188810759,250,-250,-250,157,0,0,0,0,2.4320546418794033,40
1765778126.6507604,0.9486293234292248,0.9694314480632696,-73.70715305610118,-40.82438429703534,0,-255,113,-142,0,0,0,0,1.3563535401081226,22
1765805577.5597396,-0.201804112473346,0.7032318183511657,-74.4548868148408,-40.60483343537005,198,-29,0,28,0,0,0,0,0.7316145775971401,12
1765815957.2107947,1.6377275606398225,0.2402680067910881,-74.27443894295365,-40.7162127041431,0,-255,255,0,0,0,0,0,1.6552583719669343,27
1765794186.5481172,1.314669955964752,-1.0146618419213,-73.5415483405787,-40.733354140881865,-255,-142,255,113,0,0,0,0,1.6606913459663384,27
1765793616.284373,0.1325476519489601,0.3765647831825008,-73.52518561238033,-40.841073932254346,56,-142,-57,-142,0,0,0,0,0.39921161803042066,6
1765766977.5486336,-0.2858838387086929,-1.039839803959477,-73.12799467748343,-41.23979782790898,85,-85,170,-255,0,0,0,0,1.0784231020955093,17
1765785784.0615828,-0.4334874570915809,-0.7064988221264116,-72.80911061880407,-41.579776951984734,0,0,0,-255,0,0,0,0,0.8288859759470733,13
1765850117.2027245,-0.1620864139530747,2.591610563392795,-73.30147283045666,-40.96685578515218,245,-245,-245,218,0,0,0,0,2.5966742802818543,42
1765788382.2687328,-0.2428994833532244,-0.7931793377046269,-73.9321389201586,-40.45010007274862,198,226,255,-199,0,0,0,0,0.8295381972970346,13
1765792742.0804672,0.1224571869421494,0.2411174412993914,-73.66233015155146,-40.890980155847714,-255,28,-255,28,0,0,0,0,0.2704318456331465,4
1765776080.4124308,0.1037192853515325,0.3508189575579948,-73.82851668755461,-40.6243519869933,28,141,0,28,0,0,0,0,0.3658300577261398,6
1765850480.4261916,-1.050566538232703,2.0181428837250803,-75.66737175495571,-41.05836724239084,250,-245,-245,-210,0,0,0,0,2.2752122429312895,37
1765772533.7861533,-0.2239415085346917,1.511985969607326,-73.66567327349293,-40.94917477945975,56,0,-255,198,0,0,0,0,1.5284800854228355,25
1765812980.86662,1.0318847458109428,1.0689452228512584,-73.5864956772865,-40.35237533742775,28,-255,141,0,0,0,0,0,1.485742244837186,24
1765789684.4206364,-0.7257814573489253,-0.309519488124006,-73.83861483233123,-40.59787688155441,226,198,198,-227,0,0,0,0,0.7890253718101063,12
1765769861.3752427,1.572439368795774,-0.1821206733625386,-73.4387807371244,-41.30525113730039,-227,0,255,226,0,0,0,0,1.5829508862263784,26
1765848968.8027008,-0.0313860602458879,-2.127255176474338,-74.04703492250245,-40.34826358639766,-230,194,230,-234,0,0,0,0,2.127486702805596,35
1765847451.1881175,1.5869511384600334,-0.5049359720548326,-74.04631173336125,-40.85421671923167,-255,-10,255,245,0,0,0,0,1.6653450848801743,27
1765791625.9503913,0.374091118961424,0.7548387244101228,-72.94911133579521,-40.233975169878846,255,-29,226,198,0,0,0,0,0.8424521738086451,13
1765804870.078354,0.959103082700232,-0.7085582673580472,-73.92174173254388,-40.72752326820946,-199,-142,255,141,0,0,0,0,1.1924485487795797,19
1765785667.1486373,1.8057328137158664,0.2950668305482311,-73.44817880407678,-41.62430312928752,-255,-255,0,0,0,0,0,0,1.8296817835405146,30
1765779503.0235832,0.491933068417124,-0.4915432345585611,-74.47133342782783,-40.52110095683149,85,170,255,0,0,0,0,0,0.6954228176027728,11
1765801807.3283017,0.272456327163067,0.5694981619926651,-74.53487426094405,-40.75466160426457,-85,-85,85,170,0,0,0,0,0.6313165661727973,10
1765770518.0508995,0.4895747661624036,-0.0669682900243594,-73.74363633458195,-40.22972748753596,0,56,198,56,0,0,0,0,0.494133791125196,8
1765793386.55662,0.111964227738978,0.3683321328936242,-73.59283185670138,-40.94540628521919,141,-114,-29,113,0,0,0,0,0.3849734385839524,6
1765783855.732777,0.244282301236072,1.7222685723972184,-74.14861819539918,-40.55622107386177,-29,28,-227,255,0,0,0,0,1.7395065042029432,28
1765848102.8583975,1.2272801382708038,-0.0351535039893895,-73.13380316078387,-41.229605620431,-185,-185,190,190,0,0,0,0,1.2277834933882827,20
1765849214.5382166,1.0079224436048977,1.7644240584142654,-75.1132325694137,-41.54465157760905,-201,-230,-230,235,0,0,0,0,2.0320186786133476,33
1765844934.130087,1.3684582308764124,-0.1883165047453936,-73.94294989093056,-41.44248591803519,-195,-195,200,195,0,0,0,0,1.3813547826727652,22
1765774480.419911,0.750898216612297,-0.693406171902739,-74.18424368297927,-40.44122858217795,-255,-85,-85,0,0,0,0,0,1.0220862248090123,16
1765812571.216751,-1.0696075453165697,1.7708714944642092,-73.54199967298256,-40.57455941982462,255,0,-255,0,0,0,0,0,2.0688272404683867,34
1765787607.6805863,-0.1708875493854982,-1.1630834167906898,-74.03933273755204,-40.94974762900456,-255,255,85,85,0,0,0,0,1.175570324969326,19
1765773947.7552545,0.6222710301602682,-1.8283335717962803,-73.69352445063831,-40.500839685042216,-255,0,255,-255,0,0,0,0,1.9313272339854957,31
1765850391.1957302,-1.7868355907165914,-0.8944160903444548,-72.97600877257483,-41.629442127045166,-170,251,-251,-251,0,0,0,0,1.9981895733184503,32
1765819069.7734542,-0.2406570920931112,0.8302369601060087,-73.72685627931374,-40.24780679188686,0,-57,-199,-57,0,0,0,0,0.8644126594982158,14
1765794850.3276794,-0.0259559765066246,-1.0333850215704683,-74.22746640009412,-40.65180642882336,-255,226,0,0,0,0,0,0,1.0337109438922516,17
1765849805.0592568,-1.947828335288432,-0.5978921398852345,-73.19068259453248,-41.28826327610452,161,246,-246,-246,0,0,0,0,2.0375255175553137,33
1765792276.5279634,0.0565719122930336,0.5715147339464827,-73.16662066010757,-40.83552497150099,-85,-85,-170,85,0,0,0,0,0.5743078202309364,9
1765849990.5253334,0.6915523922769048,2.134428528810414,-74.07451073272708,-41.67170170524014,-157,-245,-245,245,0,0,0,0,2.2436643812887205,36
1765849632.5224197,1.788327185255943,0.4333007976181756,-75.03423377029475,-41.338691864390846,-235,-235,160,240,0,0,0,0,1.8400716569584976,30
1765770201.9109263,-0.5280204753831779,-0.7364055759140516,-73.908434771949,-41.05762798101776,-85,85,-85,-255,0,0,0,0,0.9061450185600444,14
1765819219.1914496,-0.1061787564154238,0.2642926475707103,-74.0390911607871,-41.0868984546588,0,226,28,198,0,0,0,0,0.28482368559138754,4
1765847952.9077983,0.0239984249676229,-0.4511977322713889,-73.90210115927266,-40.964216958371686,-155,150,160,-160,0,0,0,0,0.4518354988353289,7
1765849658.4597623,-0.4345920365201894,2.309909504963903,-73.83170035409448,-41.70855852523475,240,-235,-235,170,0,0,0,0,2.3504365890892163,38
1765849887.9811556,-0.5184205779357949,2.393702220947786,-75.30126903980478,-42.038794256488565,245,-240,-240,166,0,0,0,0,2.4491978724059122,40
1765802823.8488915,0.729992349024573,0.9726885697000996,-73.67807127013192,-40.49305211458045,0,-142,0,255,0,0,0,0,1.2161463247733142,20
1765780086.490579,-1.8073727195882976,-0.4568018122604664,-73.1313913893248,-40.95568299039184,0,255,-255,-255,0,0,0,0,1.864206008786702,30
1765848845.5333643,-1.8856354037892136,-0.7784410343062531,-76.2212604389244,-40.40131027725809,-155,232,-232,-232,0,0,0,0,2.0399978725271013,33
1765760814.4305756,-0.267378325622466,-1.300187558570422,-72.79659316390449,-41.07465059113011,-199,-142,0,-255,0,0,0,0,1.3273955162173736,21
1765786417.3394785,0.1308341049087018,-0.5571533607588465,-73.20684580900735,-40.12317224089757,-29,28,198,-199,0,0,0,0,0.5723088592815408,9
1765778672.5165355,0.4674872003733115,-0.221661368999485,-72.90639474371159,-40.90256322790315,-199,0,-57,-142,0,0,0,0,0.5173761156253761,8
1765850982.9441009,-2.182503798497747,0.2035806178534812,-75.11717970898344,-41.4843900525858,255,220,-250,-250,0,0,0,0,2.1919780789101657,36
1765804504.1385796,1.2782547311582255,0.2709102871718458,-74.13513506088417,-40.898185343528255,-199,28,198,226,0,0,0,0,1.3066474434306752,21
1765850417.7357898,0.3772329687630868,-2.2891119202929047,-73.42574329830151,-41.81736657916999,-245,166,250,-251,0,0,0,0,2.3199866586575193,38
1765849635.827778,1.539815149759894,1.082267877873318,-73.93665596856114,-40.6878016145098,-235,-235,-190,240,0,0,0,0,1.8821090443718982,31
1765848922.7435882,-1.1478192445302169,1.7618435224053537,-74.70672449564763,-41.32892217819886,230,-230,-230,-220,0,0,0,0,2.1027557194204993,34
1765782857.512288,1.4065649002802345,0.5963448348994037,-73.15819980311936,-40.8320006232211,141,-255,198,0,0,0,0,0,1.527760446147086,25
1765850873.6744263,-1.865785545399118,-0.8341702673598457,-75.13939609891376,-39.71209740666688,-155,255,-255,-255,0,0,0,0,2.043769981276631,33
1765789163.9616642,-0.4779459837357161,-0.629332805457561,-73.4853098297302,-40.83114575865934,-29,-142,-29,-255,0,0,0,0,0.7902481530469943,13
1765797367.2118218,-0.1584388670755706,0.7852202127704236,-73.70717615987807,-41.07659597360093,198,141,-57,141,0,0,0,0,0.8010453527381703,13
1765820613.8542397,0.9469192340286596,-0.7355526175630919,-74.58388701209887,-40.66310171410997,-255,-85,170,-85,0,0,0,0,1.19903865199473,19
1765795742.828664,1.0075010561455828,1.0146625611010514,-73.15639722494107,-41.1957633958294,28,-255,113,0,0,0,0,0,1.429894573398546,23
1765760808.3299592,0.3395989445992119,-1.3259758647170845,-74.9239944636618,-40.923903772609584,-227,-199,0,-255,0,0,0,0,1.3687729676557463,22
1765770679.6736376,0.4114756385523349,0.4178775050114502,-74.1293057231255,-39.61486217517492,-170,-85,0,170,0,0,0,0,0.5864587029933535,9
1765849498.7345407,0.3996488868309407,-2.2737744806216926,-73.48858825290608,-41.109491377745215,-235,154,235,-239,0,0,0,0,2.308629381575063,38
1765848992.0337665,1.9764386182536609,0.0359964066974845,-75.15792570369983,-40.79863490137902,-230,-230,214,230,0,0,0,0,1.9767663880741122,32
1765792996.2109818,0.9519577654473056,1.046033370151949,-73.98978594393665,-40.968884023016415,0,-255,-142,-57,0,0,0,0,1.4143582992533652,23
1765786212.0135634,1.2306207458386098,0.5511445094572608,-74.37912024718051,-40.87110361210619,-227,0,0,255,0,0,0,0,1.3484019023990068,22
1765821357.9402895,-0.6663112503542086,-0.2077567409266002,-74.0055793921794,-40.79888721856348,170,255,85,-85,0,0,0,0,0.6979495295141557,11
1765848137.4989257,-1.3935732528477445,-0.1238075699727375,-73.6917646368394,-40.592214590149794,175,200,-200,-200,0,0,0,0,1.3990620877699451,23
1765771008.0093048,-0.0047239600245351,0.0895524430214652,-73.50225193756127,-41.22915416357636,-85,170,85,-85,0,0,0,0,0.08967695272156707,1
1765792562.1611216,-0.8541314549213248,-0.8855944662498729,-72.61516399312599,-41.35378746990785,198,255,198,-255,0,0,0,0,1.2303731551600174,20
1765812546.8136728,0.1546593666556385,0.3282565489664063,-73.75239951921355,-41.39960997663877,141,-114,-29,113,0,0,0,0,0.3628662034878117,5
1765797324.507826,-0.6126816938633539,1.4752665218942025,-73.9160967201128,-41.03435703333027,0,-255,-255,-255,0,0,0,0,1.5974323674625746,26
1765760318.3669653,0.0627934952119788,-0.7024456699867396,-73.1011564378165,-41.27528161979237,-199,198,141,141,0,0,0,0,0.7052467244334115,11
1765767461.4020765,-0.0301582781497205,0.0179334820705816,-74.30340515496866,-41.00548874075827,0,28,-114,28,0,0,0,0,0.03508748381021045,0
1765773209.7671075,0.0371166520966323,-0.0683970494685376,-74.20007606683825,-40.87424005471279,-255,-199,-255,-199,0,0,0,0,0.07781903519617818,1
1765763126.9955454,0.0575819689545413,-0.0344564616040101,-73.37419399366239,-40.5234075131487,-114,-29,28,-114,0,0,0,0,0.06710388137023357,1
1765849514.858581,1.8247765608787916,-0.3391106396912637,-75.47838452105184,-40.660328847532455,-235,-235,235,200,0,0,0,0,1.856018729184716,30
1765819615.6377964,0.1583993697855413,0.3841566772281662,-73.24441721968654,-40.665326459938136,-142,28,-114,113,0,0,0,0,0.41553184355406764,6
1765814915.2884688,-0.5524392408501387,-0.3702017145346098,-73.49499587536191,-41.03842208625466,-142,255,56,56,0,0,0,0,0.6650100933635837,10
1765849758.2985177,0.8379325410104123,2.111896007190687,-74.13621720461019,-40.84553887742176,-175,-240,-240,245,0,0,0,0,2.272055388513258,37
1765801887.6397457,0.8854361152799803,-0.5157272816075882,-73.7972047854052,-40.69855121629738,-170,-85,255,85,0,0,0,0,1.0246812886143941,16
1765848723.4722672,-1.1582912087001196,1.5912264538510832,-73.35394649673692,-42.15262986185197,230,-225,-225,-225,0,0,0,0,1.9681565363526037,32
1765819709.1508927,0.4225288296784506,0.1877314166781665,-74.08308327559841,-40.326157158829474,0,-255,0,-255,0,0,0,0,0.46235667694695676,7
1765849321.7891903,0.948581247519646,1.9456082234115724,-73.57570440742649,-41.65339006555983,-187,-235,-235,235,0,0,0,0,2.164531760486009,35
1765769073.5858767,-0.6552526439966894,-0.4006303395629473,-74.42022458785924,-40.599454282122935,113,255,-142,0,0,0,0,0,0.7680238905418076,12
1765778771.1270664,0.6012166180017758,2.4548150068851715,-73.53677750182861,-40.96617009535238,-29,-227,-255,226,0,0,0,0,2.527365850008688,41
1765850715.6535852,-0.273020681393724,2.4376375245921515,-74.62914146032587,-42.05997000341085,250,-250,-250,198,0,0,0,0,2.4528793271925236,40
1765791247.8078194,-0.5227632533330793,1.2216959528169036,-73.70971452393701,-40.70310780192135,255,-255,0,-255,0,0,0,0,1.32884251142285,21
1765850484.829651,-1.233203225501503,1.8428000039056087,-73.95186304916996,-40.90318458177276,250,-251,-245,-245,0,0,0,0,2.21736376126738,36
1765797900.874291,0.0809802440419532,0.8174309183818251,-74.22945409939618,-40.888961928718345,-85,0,-170,170,0,0,0,0,0.8214323503805097,13
1765849418.926233,1.6136642797811198,0.8177234514081606,-74.25136458382717,-39.56563485098127,-235,-235,-165,235,0,0,0,0,1.8090284825906955,29
1765800517.3796766,0.1375083101303469,0.3863261179960344,-73.7905441566949,-41.07785981518236,141,28,-142,113,0,0,0,0,0.41006878057319796,6
1765789678.3200908,-0.4556585887111505,0.3108019962548445,-74.31266979551586,-40.59113176420356,198,141,141,-199,0,0,0,0,0.5515638044163466,9
1765763833.4786062,0.1613158280852299,-1.3556158630214126,-73.22226474002653,-41.13042968923131,0,0,255,-255,0,0,0,0,1.3651802681207024,22
1765800809.1117797,-0.5762503100173801,-0.3246107484710703,-73.03703689715218,-40.411447129306936,56,255,-57,-142,0,0,0,0,0.6613898682457082,10
1765849438.5531223,-0.0572923701684808,2.561397177981483,-74.586730660639,-40.60009977877563,235,-235,-235,233,0,0,0,0,2.562037844968537,42
1765786156.1058712,0.1257082119783152,0.464351835057284,-73.42688423885085,-40.51740377406179,255,255,255,255,0,0,0,0,0.4810667118808494,7
1765764131.3125615,0.6504377476415947,0.918938118458264,-74.32541158975827,-40.33690389889649,0,141,-57,255,0,0,0,0,1.1258403657324982,18
1765765253.5484097,-0.8895684490038932,-1.550954676155875,-74.27163527414582,-40.47224795393071,-199,255,0,-227,0,0,0,0,1.7879576149766434,29
1765761651.0274436,1.5774627677665636,-0.689289540667153,-73.53336036384921,-40.871316472224485,-255,-255,-57,-199,0,0,0,0,1.7214844915255212,28
1765795562.9077475,0.0358608460561985,0.1158054882002545,-73.49019988452413,-41.07560272952313,85,85,85,-170,0,0,0,0,0.12123081859480143,1
1765768869.260266,0.1119829654703156,-0.5646816403736555,-73.75960085056664,-40.922312038309165,-199,255,198,198,0,0,0,0,0.5756783299122943,9
1765848366.9923525,-1.8093111395201675,-0.0660699718367755,-73.99484294249508,-40.87389849957008,195,215,-215,-215,0,0,0,0,1.8105170644791724,29
1765796796.9493754,-0.5219304751823708,0.9957683612977832,-74.5335369448664,-40.131695846836806,255,-29,0,-114,0,0,0,0,1.1242624472452007,18
